07/18/15 23:36:00,277.18,277.62,277.62,4.9945,1385.9636973,277.49798726
07/19/15 23:36:00,275.64,275.64,275.64,0.3766,103.806024,275.64
07/20/15 23:36:00,278.68,278.71,278.71,2.8932,806.354166,278.7066798
07/21/15 23:36:00,277.28,277.32,277.32,1.0899,302.245068,277.31449491
07/22/15 23:36:00,277.73,277.73,277.73,1.2974,360.326902,277.73
07/23/15 23:36:00,276.88,276.95,276.95,3.0819,853.42981017,276.91677542
07/24/15 23:36:00,289.5,289.54,289.54,0.8555,247.69334866,289.53050691
07/25/15 23:36:00,289.65,289.68,289.68,3.2136,930.82859,289.65290951
07/26/15 23:36:00,293.81,293.81,293.6,1.0352,304.05287453,293.71413691
07/27/15 23:36:00,294.09,294.1,294.04,0.5648,166.095724,294.07883144
07/28/15 23:36:00,295.81,295.87,295.81,2.775,820.900728,295.82008216
07/29/15 23:36:00,289.81,289.81,289.81,1.0717,310.589377,289.81
07/30/15 23:36:00,288.49,288.49,288.49,0.8754,252.544146,288.49
07/31/15 23:36:00,284.73,284.73,284.69,1.2481,355.322189,284.69048073
08/01/15 23:36:00,281.96,281.99,281.99,1.4619,412.240464,281.98950954
08/02/15 23:36:00,282.55,282.55,282.55,0.7684,217.11142,282.55
08/03/15 23:36:00,281.57,281.57,281.56,0.8202,230.937122,281.56196294
08/04/15 23:36:00,285.46,285.55,285.55,2.92825,835.929425,285.470648
08/05/15 23:36:00,282.16,282.33,282.33,1.5254,430.555699,282.25757113
08/06/15 23:36:00,279.89,279.9,279.47,9.3044,2601.1772959,279.56421649
08/07/15 23:36:00,279.67,279.67,279.67,1.0598,296.394266,279.67
08/08/15 23:36:00,261.06,261.14,261.08,12.9046,3369.505774,261.10888939
08/09/15 23:36:00,267,267.03,266.9,2.371881,633.355575,267.02670792
08/10/15 23:36:00,265,265,264.23,50.623,13397.442139,264.65128774
08/11/15 23:36:00,271.18,271.22,271.22,9.9811,2706.716752,271.18421336
08/12/15 23:36:00,269.19,269.19,269.19,3.3667,906.281973,269.19
08/13/15 23:36:00,265.02,265.02,265.02,2.1336,565.446672,265.02
08/14/15 23:36:00,266.49,266.81,266.81,13.3757,3567.533035,266.71748282
08/15/15 23:36:00,261.93,261.93,261.93,1.6274,426.264882,261.93
08/16/15 23:36:00,259.2,259.2,259.2,0.3832,99.32544,259.2
08/17/15 23:36:00,258.17,258.17,257.87,8.4052,2168.033118,257.93950388
08/18/15 23:36:00,244.39,244.6,243.68,112.92282984,27529.929766,243.7941894
08/19/15 23:36:00,227.82,227.82,227.82,0.5457,124.321374,227.82
08/20/15 23:36:00,235.48,235.48,235.48,7.095,1670.7306,235.48
08/21/15 23:36:00,232.7,232.7,232.7,4.249,988.7423,232.7
08/22/15 23:36:00,230.43,230.62,230.6,2.78439327,641.87074421,230.52445613
08/23/15 23:36:00,229.02,229.02,228.67,1.9808892,453.15156244,228.76169068
08/24/15 23:36:00,213.26,213.26,213,0.3388,72.199898,213.10477568
08/25/15 23:36:00,222.62,222.67,222.66,1.3766,306.47565,222.63231876
08/26/15 23:36:00,226.75,226.75,226.75,1.0293,233.387826,226.74422034
08/27/15 23:36:00,224.6,224.69,224.69,0.9764,219.339148,224.64066776
08/28/15 23:36:00,232.59,232.59,232.45,0.355,82.53243,232.48571831
08/29/15 23:36:00,229.64,229.64,229.64,0.0524,12.033136,229.64
08/30/15 23:36:00,229.25,229.25,229.07,3.7613,862.069949,229.19467976
08/31/15 23:36:00,231,231,231,2.7542,636.2202,231
09/01/15 23:36:00,228.08,228.16,228.16,1.8798,428.858818,228.14066284
09/03/15 23:36:00,227.02,227.03,227.03,0.5989,135.963618,227.02223744
09/04/15 23:36:00,231.03,231.39,231.39,1.209,279.58399756,231.25227259
09/05/15 23:36:00,236.02,236.09,236.09,1.756,414.46548,236.02817768
09/06/15 23:36:00,240.61,240.62,240.58,3.9796,957.514846,240.60580109
09/07/15 23:36:00,240.18,240.18,240.04,3.1164,748.152872,240.06959055
09/08/15 23:36:00,244.18,244.18,244.15,0.179,43.705922,244.16716201
09/09/15 23:36:00,238.72,238.72,238.72,0.2767,66.053824,238.72
09/10/15 23:36:00,238.5,238.5,238.5,1.1154,266.0229,238.5
09/11/15 23:36:00,240.92,240.92,240.92,0.5151,124.097892,240.92
09/13/15 23:36:00,230.63,230.63,230.63,1.6713,385.451919,230.63
09/14/15 23:36:00,231.01,231.01,231.01,5.2105,1203.677605,231.01
09/15/15 23:36:00,230.47,230.53,230.53,4.2578,981.35778222,230.48470624
09/16/15 23:36:00,229.05,229.11,229.11,0.2505,57.390963,229.10564072
09/17/15 23:36:00,233.09,233.09,233.08,3.9751,926.543508,233.0868426
09/18/15 23:36:00,233.12,233.12,233.12,2.602,606.57824,233.12
09/20/15 23:36:00,232.34,232.48,232.47,1.9851,461.378386,232.42072742
09/21/15 23:36:00,227.19,227.26,227.24,4.4053,1000.9485581,227.21461832
09/22/15 23:36:00,231.14,231.25,231.21,9.7167,2246.570217,231.20711939
09/24/15 23:36:00,234.86,234.86,234.86,2.9399,690.464914,234.86
09/25/15 23:36:00,235.66,235.66,235.64,0.1996,47.03746,235.65861723
09/26/15 23:36:00,235.09,235.09,235.08,1.4665,344.755254,235.0871149
09/27/15 23:36:00,233.64,233.7,233.7,2.0621,481.86072,233.67475874
09/28/15 23:36:00,240.38,240.45,240.45,2.9314,704.85443,240.44976121
09/30/15 23:36:00,237.11,237.11,237.11,2.2344,529.798584,237.11
10/02/15 23:36:00,237.95,237.95,237.95,0.4619,109.909105,237.95
10/03/15 23:36:00,239.86,239.86,239.82,0.2336,56.028581712,239.84838062
10/04/15 23:36:00,239.74,239.8,239.8,10.9711,2630.7186966,239.78622897
10/05/15 23:36:00,240.94,240.98,240.78,8.4058,2024.8952585,240.89262872
10/06/15 23:36:00,246.99,246.99,246.98,0.4396,108.572608,246.98045496
10/08/15 23:36:00,242.88,242.99,242.99,5.1883,1260.234072,242.89922943
10/09/15 23:36:00,244.46,244.51,244.51,0.7696,188.155396,244.48466216
10/11/15 23:36:00,248.89,248.93,248.89,2.30677335,574.16120995,248.90230761
10/13/15 23:36:00,250.42,250.44,250.44,6.1458,1539.153152,250.43983729
10/14/15 23:36:00,253.42,253.43,253.43,3.881,983.553504,253.42785468
10/15/15 23:36:00,254.66,254.66,254.66,3.029,771.36514,254.66
10/17/15 23:36:00,272.58,272.74,272.74,1.4506,395.584824,272.70427685
10/18/15 23:36:00,264.51,264.53,264.53,5.0556,1337.3182282,264.52215923
10/20/15 23:36:00,271.32,271.43,271.43,3.1738,861.42299486,271.41691186
10/21/15 23:36:00,268.9,268.9,268.9,5.3414,1436.30246,268.9
10/22/15 23:36:00,275.87,275.87,275.85,0.3672,101.29272,275.85163399
10/23/15 23:36:00,278.69,278.69,278.69,1.6295103,454.12822551,278.69
10/24/15 23:36:00,284.2,284.23,284.23,2.7471,780.75269716,284.20978383
10/26/15 00:36:00,284.61,284.61,284.54,8.7801,2498.2187757,284.53192739
10/27/15 00:36:00,288,288,288,4.4409,1278.9792,288
10/28/15 00:36:00,296.2,296.2,295.86,11.288,3341.053877,295.98280271
10/29/15 00:36:00,302.85,302.86,302.86,3.3195,1005.343091,302.85979545
10/30/15 00:36:00,317.34,317.4,317.09,4.1153,1305.8099247,317.30613191
10/31/15 00:36:00,333.99,334,334,11.34365353,3788.7767987,333.99969319
11/01/15 00:36:00,317.65,317.66,317.66,3.264,1036.8415653,317.65979329
11/02/15 00:36:00,330.33,330.33,330.33,0.2381,78.651573,330.33
11/03/15 00:36:00,364.98,364.98,364.24,34.82,12696.171966,364.62297433
11/04/15 00:36:00,410.79,411.43,411.43,21.32979366,8764.4084319,410.89982264
11/05/15 00:36:00,396.24,399.03,399.03,25.1398,9997.8867614,397.69157915
11/06/15 00:36:00,381.61,381.61,380.69,46.64203934,17724.473777,380.01069482
11/07/15 00:36:00,373.63,373.63,373.63,1.2447,465.057261,373.63
11/08/15 00:36:00,386.98,387.22,387.22,14.31429119,5539.4861361,386.98990139
11/09/15 00:36:00,371.75,371.75,371.01,10.5612,3923.663691,371.51684382
11/10/15 00:36:00,375.6,375.7,374.63,8.1756,3064.872702,374.88046162
11/11/15 00:36:00,338.03,338.03,337.79,12.3446,4170.6836198,337.85490172
11/12/15 00:36:00,316,316.04,316.04,8.72403156,2756.4813596,315.96416641
11/13/15 00:36:00,337.44,337.63,337.63,9.8661,3330.44129,337.56411247
11/14/15 00:36:00,338.82,338.84,338.83,3.5966254,1218.6454715,338.83024669
11/15/15 00:36:00,334.1,334.1,334.1,0.915,305.7015,334.1
11/16/15 00:36:00,321.45,321.45,321.45,2.763,888.16635,321.45
11/17/15 00:36:00,332.88,332.9,332.67,2.2602,752.16335047,332.7861917
11/18/15 00:36:00,336.09,336.09,336.09,0.7466,250.924794,336.09
11/19/15 00:36:00,336.28,336.32,336.29,3.6621,1231.611727,336.31296988
11/20/15 00:36:00,326.73,326.73,326.09,2.74216971,895.18644769,326.45187657
11/21/15 00:36:00,320.38,320.38,319.95,20.8301,6668.517252,320.13851359
11/22/15 00:36:00,326.81,326.81,326.81,0.292,95.42852,326.81
11/23/15 00:36:00,323.61,323.62,323.62,2.3097,747.44936,323.6131792
11/24/15 00:36:00,322.01,322.01,322.01,0.8179,263.371979,322.01
11/25/15 00:36:00,319.8,319.84,319.84,0.4739,151.56348221,319.82165479
11/26/15 00:36:00,329.67,329.68,329.67,14.354,4732.095722,329.67087376
11/27/15 00:36:00,353.55,353.65,352.74,10.2668,3626.889887,353.26390764
11/28/15 00:36:00,352.05,352.42,352.42,2.7283,960.74544752,352.1406911
11/29/15 00:36:00,357.26,357.26,357.26,0.3081,110.071806,357.26
11/30/15 00:36:00,370.71,371.3,371.3,56.738286,21037.293334,370.77773788
12/01/15 00:36:00,377.35,377.95,377.95,4.0705,1537.935925,377.82481882
12/02/15 00:36:00,361.19,361.19,361.19,0.0553,19.973807,361.19
12/03/15 00:36:00,359,359,358.94,1.0437,374.661444,358.97426847
12/04/15 00:36:00,362.72,362.72,362.53,2.82823178,1025.6778592,362.65693161
12/05/15 00:36:00,364.67,364.67,364.67,0.8287,302.202029,364.67
12/06/15 00:36:00,391,391.1,390.34,19.9013253,7773.071002,390.58057113
12/07/15 00:36:00,386.23,386.9,386.9,0.95855313,370.65327384,386.67994735
12/08/15 00:36:00,394.3,394.49,394.49,1.8472,728.484962,394.37254331
12/09/15 00:36:00,414.42,414.42,414.42,2.6583,1101.652686,414.42
12/10/15 00:36:00,419,419.05,419.04,5.8851,2466.130481,419.04648706
12/11/15 00:36:00,417.06,417.06,417.06,0.4357,181.713042,417.06
12/12/15 00:36:00,449.92,450.76,450.13,6.1924,2790.648954,450.65708837
12/13/15 00:36:00,435.17,435.38,435.38,0.5469,238.086174,435.33767416
12/14/15 00:36:00,432.56,432.56,432.56,3.22811628,1396.3539781,432.56
12/15/15 00:36:00,448.12,448.22,448.22,22.5525,10107.896405,448.19405408
12/16/15 00:36:00,461.34,461.5,461.5,2.4233,1118.237605,461.45240168
12/17/15 00:36:00,452.13,452.13,451.79,21.0299,9504.2318921,451.93899601
12/18/15 00:36:00,454.67,454.67,454.67,11.02566022,5013.0369322,454.67
12/19/15 00:36:00,463.33,463.33,463.33,2.499,1157.86167,463.33
12/20/15 00:36:00,461.29,461.29,461.29,0.4749,219.066621,461.29
12/21/15 00:36:00,432.6,433.18,433.18,2.6784,1159.212642,432.80041891
12/22/15 00:36:00,438.46,438.46,438.02,10.3044,4515.6076627,438.22130961
12/23/15 00:36:00,436.23,436.23,435.63,26.46092316,11529.826913,435.730335
12/24/15 00:36:00,443.79,443.79,443.79,3.0756,1364.920524,443.79
12/25/15 00:36:00,457.99,458,458,7.6288,3493.9902,457.99997378
12/26/15 00:36:00,456.06,456.06,455.95,0.3222,146.927002,456.01180012
12/27/15 00:36:00,417.87,417.87,417.87,0.176,73.54512,417.87
12/28/15 00:36:00,426.01,428.23,428.23,54.5849,23333.289364,427.46784118
12/29/15 00:36:00,422.76,422.93,422.93,3.9278,1660.645107,422.79268471
12/30/15 00:36:00,434.72,434.78,434.78,1.297,563.857512,434.73979337
12/31/15 00:36:00,425.99,425.99,425.96,0.2918,124.297408,425.96781357
01/01/16 00:36:00,431.74,431.74,431.21,6.4059,2763.6694796,431.42563568
01/02/16 00:36:00,436.99,437,437,19.17784,8379.1023048,436.91585209
01/03/16 00:36:00,435.48,435.48,435.48,0.0351,15.285348,435.48
01/04/16 00:36:00,432.58,432.68,432.68,4.8188,2084.882072,432.65586287
01/05/16 00:36:00,434.35,434.39,434.39,1.0758,467.259878,434.337124
01/06/16 00:36:00,432.24,432.24,432.18,8.29592,3585.8260414,432.23970836
01/07/16 00:36:00,431.78,432.06,432.06,1.2125,523.737091,431.94811629
01/08/16 00:36:00,460.87,460.87,460.87,2.2467,1035.436529,460.86995549
01/09/16 00:36:00,455,455,455,0.059,26.845,455
01/10/16 00:36:00,448.98,448.98,447.75,37.67071432,16884.267041,448.20671297
